Contributors,Dependent repositories,First release,Forks,Latest release,Repository size,Stars,Total releases,Watchers,homepage,name,pkg_link,repo_link
10,2,"Oct  5, 2015",79,"Oct  5, 2015",947 KB,193,1,35,https://github.com/nathanmarz/dfs-datastores,com.backtype/dfs-datastores-cascading,https://clojars.org/com.backtype/dfs-datastores-cascading/versions/1.3.6,https://github.com/nathanmarz/dfs-datastores
10,0,"Oct  5, 2015",79,"Oct  5, 2015",947 KB,193,1,35,https://github.com/nathanmarz/dfs-datastores,org.clojars.maxweber/dfs-datastores,https://clojars.org/org.clojars.maxweber/dfs-datastores/versions/1.3.7-SNAPSHOT,https://github.com/nathanmarz/dfs-datastores
9,1,"Oct  5, 2015",95,"Oct  5, 2015",40.9 MB,185,1,32,https://github.com/fozziethebeat/S-Space,org.clojars.earljwagner/sspace,https://clojars.org/org.clojars.earljwagner/sspace/versions/2.0.3-1,https://github.com/fozziethebeat/S-Space
10,0,"Feb  7, 2018",93,"Feb  7, 2018",1.09 MB,182,4,31,https://github.com/hmsonline/storm-cassandra,org.clojars.strongh/storm-cassandra,https://clojars.org/org.clojars.strongh/storm-cassandra/versions/0.4.0-rc5-SNAPSHOT,https://github.com/hmsonline/storm-cassandra
27,1,"Oct  5, 2015",132,"Jun 21, 2016",848 KB,181,25,24,https://github.com/michaelklishin/quartz-mongodb,com.novemberain/quartz-mongodb,https://clojars.org/com.novemberain/quartz-mongodb/versions/2.0.0-rc2,https://github.com/michaelklishin/quartz-mongodb
1,0,"Oct  5, 2015",62,"Oct  5, 2015",234 KB,177,1,28,http://tomdz.github.com/storm-esper/,org.tomdz.storm/storm-esper,https://clojars.org/org.tomdz.storm/storm-esper/versions/0.8.1-SNAPSHOT,https://github.com/tomdz/storm-esper
5,0,"Oct  5, 2015",15,"Oct  5, 2015",345 KB,173,1,7,https://github.com/ztellman/clj-tuple,tcrayford/clj-tuple,https://clojars.org/tcrayford/clj-tuple/versions/0.1.5,https://github.com/ztellman/clj-tuple
5,40,"Oct  5, 2015",15,"Oct  5, 2015",345 KB,173,15,7,https://github.com/ztellman/clj-tuple,clj-tuple,https://clojars.org/clj-tuple/versions/0.2.2,https://github.com/ztellman/clj-tuple
9,0,"Oct  5, 2015",52,"Oct  5, 2015",8.56 MB,154,1,8,https://github.com/jingwei/krati,com.sna-projects.krati/krati,https://clojars.org/com.sna-projects.krati/krati/versions/0.3.8,https://github.com/jingwei/krati
0,0,"Jul  5, 2016",100,"Jul  5, 2016",576 KB,151,3,21,http://jpcap.sf.net,jpcap,https://clojars.org/jpcap/versions/0.1.18-SNAPSHOT,https://github.com/jpcap/jpcap
5,8,"Oct  5, 2015",14,"Apr 16, 2016",3.09 MB,146,10,15,https://github.com/ztellman/dirigiste,io.aleph/dirigiste,https://clojars.org/io.aleph/dirigiste/versions/0.1.3,https://github.com/ztellman/dirigiste
128,0,"Mar  1, 2016",6,"Mar  7, 2016",6.86 MB,133,16,17,https://github.com/jaunt-lang/jaunt/issues/157,org.jaunt-lang/jaunt,https://github.com/jaunt-lang/jaunt,https://github.com/jaunt-lang/jaunt/issues/157
128,0,"Feb 20, 2016",6,"Feb 23, 2016",6.86 MB,133,23,17,https://github.com/jaunt-lang/jaunt/issues/157,me.arrdem/clojarr,https://github.com/arrdem/clojarr,https://github.com/jaunt-lang/jaunt/issues/157
2,0,"Oct  5, 2015",20,"Oct  5, 2015",231 KB,132,1,9,https://github.com/giltene/PauselessHashMap,com.tcrayford.from.org.giltene/pauselesshashmap,https://clojars.org/com.tcrayford.from.org.giltene/pauselesshashmap/versions/1.0-SNAPSHOT,https://github.com/giltene/PauselessHashMap
2,1,"Mar  1, 2016",27,"Mar  1, 2016",13.6 MB,129,1,14,https://maths.uncommons.org,org.uncommons.maths/uncommons-maths,https://clojars.org/org.uncommons.maths/uncommons-maths/versions/1.2.4,https://github.com/dwdyer/uncommons-maths
2,3,"Oct  5, 2015",10,"Oct  5, 2015",217 KB,122,8,17,https://github.com/sunng87/shake,shake,https://clojars.org/shake/versions/0.4.0,https://github.com/sunng87/shake
5,0,"Oct  5, 2015",9,"Oct  5, 2015",209 KB,119,2,5,http://www.iclojure.com,com.offbytwo.iclojure/iclojure,https://clojars.org/com.offbytwo.iclojure/iclojure/versions/1.1.0,https://github.com/cosmin/IClojure
5,0,"Oct  5, 2015",73,"Oct  5, 2015",95.7 KB,107,1,17,https://github.com/HolmesNL/kafka-spout,com.miguno/kafka-spout,https://clojars.org/com.miguno/kafka-spout/versions/0.2-SNAPSHOT,https://github.com/HolmesNL/kafka-spout
3,0,"Oct  5, 2015",21,"Oct  5, 2015",174 KB,103,1,9,https://github.com/chrsan/css-selectors,devn/css-selectors,https://clojars.org/devn/css-selectors/versions/1.0.3,https://github.com/chrsan/css-selectors
2,0,"Oct  5, 2015",22,"Oct  5, 2015",250 KB,103,1,15,https://github.com/samtingleff/jchronic,com.mdimension/jchronic,https://clojars.org/com.mdimension/jchronic/versions/0.2.4-SNAPSHOT,https://github.com/samtingleff/jchronic
11,0,"Oct  5, 2015",23,"Oct  5, 2015",1.06 MB,102,1,10,http://niwinz.github.io/jnanomsg/latest/,clj-nanomsg,https://clojars.org/clj-nanomsg/versions/0.1.0,https://github.com/niwibe/jnanomsg
11,2,"Oct  5, 2015",23,"Nov  6, 2015",1.06 MB,102,10,10,http://niwinz.github.io/jnanomsg/latest/,jnanomsg,https://clojars.org/jnanomsg/versions/0.4.3,https://github.com/niwinz/jnanomsg
1,0,"Jun  2, 2019",11,"Jun  2, 2019",688 KB,101,1,15,https://clojurephant.dev/clojurephant,dev.clojurephant/clojurephant-plugin,https://clojars.org/dev.clojurephant/clojurephant-plugin/versions/0.5.0-alpha.5,https://github.com/clojurephant/clojurephant
1,0,"Dec 25, 2019",11,"Dec 25, 2019",688 KB,101,2,15,https://clojurephant.dev/clojurephant,dev.clojurephant.clojurescript-base/dev.clojurephant.clojurescript-base.gradle.plugin,https://clojars.org/dev.clojurephant.clojurescript-base/dev.clojurephant.clojurescript-base.gradle.plugin/versions/0.5.0-rc.5,https://github.com/clojurephant/clojurephant
1,0,"Dec 25, 2019",11,"Dec 25, 2019",688 KB,101,2,15,https://clojurephant.dev/clojurephant,dev.clojurephant.clojurescript/dev.clojurephant.clojurescript.gradle.plugin,https://clojars.org/dev.clojurephant.clojurescript/dev.clojurephant.clojurescript.gradle.plugin/versions/0.5.0-rc.5,https://github.com/clojurephant/clojurephant
1,0,"Dec 25, 2019",11,"Dec 25, 2019",688 KB,101,2,15,https://clojurephant.dev/clojurephant,dev.clojurephant.clojure-base/dev.clojurephant.clojure-base.gradle.plugin,https://clojars.org/dev.clojurephant.clojure-base/dev.clojurephant.clojure-base.gradle.plugin/versions/0.5.0-rc.5,https://github.com/clojurephant/clojurephant
1,0,"Jun  2, 2019",11,"Jun  2, 2019",688 KB,101,1,15,https://clojurephant.dev/clojurephant,clojurephant-cljs-app/clj-template,https://clojars.org/clojurephant-cljs-app/clj-template/versions/0.5.0-alpha.5,https://github.com/clojurephant/clojurephant
1,0,"Dec 25, 2019",11,"Dec 25, 2019",688 KB,101,2,15,https://clojurephant.dev/clojurephant,dev.clojurephant.clojure/dev.clojurephant.clojure.gradle.plugin,https://clojars.org/dev.clojurephant.clojure/dev.clojurephant.clojure.gradle.plugin/versions/0.5.0-rc.5,https://github.com/clojurephant/clojurephant
3,1,"Oct  5, 2015",37,"Oct  5, 2015",1.18 MB,95,7,7,https://github.com/jcaddel/maven-s3-wagon,pjstadig/maven-s3-wagon,https://clojars.org/pjstadig/maven-s3-wagon/versions/1.3.4,https://github.com/jcaddel/maven-s3-wagon
2,0,"Oct  5, 2015",9,"Oct  5, 2015",806 KB,94,5,34,https://github.com/flipkart-incubator/Lois,com.flipkart.lego/lois,https://clojars.org/com.flipkart.lego/lois/versions/1.1.3,https://github.com/flipkart-incubator/Lois
1,0,"Jun 13, 2018",0,"Jul 22, 2019",72.3 KB,88,5,6,https://github.com/leonoel/missionary,missionary,https://clojars.org/missionary/versions/b.1,https://github.com/leonoel/missionary
3,32,"Oct  5, 2015",12,"Oct 21, 2016",68.4 KB,86,7,7,https://github.com/aphyr/clj-antlr,clj-antlr,https://clojars.org/clj-antlr/versions/0.2.4,https://github.com/aphyr/clj-antlr
3,0,"Oct  5, 2015",19,"Oct  5, 2015",584 KB,77,1,12,http://www.softsynth.com/jsyn,org.clojars.sidec/jsyn,https://clojars.org/org.clojars.sidec/jsyn/versions/16.7.3,https://github.com/philburk/jsyn
3,0,"Mar  1, 2016",19,"Mar  1, 2016",584 KB,77,1,12,http://www.softsynth.com/jsyn,com.jsyn/jsyn,https://clojars.org/com.jsyn/jsyn/versions/16.7.5,https://github.com/philburk/jsyn
3,3,"Oct  5, 2015",7,"May 17, 2019",145 KB,76,38,2,https://github.com/gerritjvv/pjson,pjson,https://clojars.org/pjson/versions/0.5.1,https://github.com/gerritjvv/pjson
14,1,"Oct  5, 2015",59,"Feb 23, 2016",764 KB,76,2,42,https://github.com/neo4j-contrib/neo4j-jdbc,org.neo4j/neo4j-jdbc,https://clojars.org/org.neo4j/neo4j-jdbc/versions/2.3-SNAPSHOT,https://github.com/neo4j-contrib/neo4j-jdbc
5,0,"Oct  5, 2015",12,"Oct  5, 2015",1.4 MB,75,5,5,https://github.com/matlux/jvm-breakglass,net.matlux/jvm-breakglass,https://clojars.org/net.matlux/jvm-breakglass/versions/0.0.8,https://github.com/matlux/jvm-breakglass
4,2,"Oct  5, 2015",18,"Oct  5, 2015",179 KB,70,3,8,https://github.com/Cascading/cascading-dbmigrate,backtype/cascading-dbmigrate,https://clojars.org/backtype/cascading-dbmigrate/versions/1.2.0-wip2,https://github.com/Cascading/cascading-dbmigrate
4,2,"Oct  5, 2015",18,"Oct  5, 2015",179 KB,70,3,8,https://github.com/Cascading/cascading-dbmigrate,backtype/cascading-dbmigrate,https://clojars.org/backtype/cascading-dbmigrate/versions/1.2.0-wip2,https://github.com/Cascading/cascading-dbmigrate
1,0,"Oct  5, 2015",3,"Oct  5, 2015",32.2 KB,69,1,10,https://github.com/projectodd/shimdandy,org.projectodd.shimdandy/shimdandy-parent,https://clojars.org/org.projectodd.shimdandy/shimdandy-parent/versions/1.0.1,https://github.com/projectodd/shimdandy
1,0,"Oct  5, 2015",36,"Oct  5, 2015",491 KB,62,1,5,https://github.com/ymnk/jsch-agent-proxy,jsch-agent-proxy/jsch-agent-proxy-jna,https://clojars.org/jsch-agent-proxy/jsch-agent-proxy-jna/versions/0.0.4,https://github.com/ymnk/jsch-agent-proxy
1,2,"Oct  5, 2015",36,"Oct  5, 2015",491 KB,62,2,5,https://github.com/ymnk/jsch-agent-proxy,jsch-agent-proxy,https://clojars.org/jsch-agent-proxy/versions/0.0.4,https://github.com/ymnk/jsch-agent-proxy
9,0,"Oct 18, 2016",29,"Oct 24, 2016",5.6 MB,60,3,27,https://github.com/flipkart-incubator/flux,com.flipkart.flux/common,https://clojars.org/com.flipkart.flux/common/versions/1.0.3-SNAPSHOT,https://github.com/flipkart-incubator/flux
9,0,"Jul  5, 2016",29,"Oct 24, 2016",5.6 MB,60,4,27,https://github.com/flipkart-incubator/flux,com.flipkart.flux/runtime,https://clojars.org/com.flipkart.flux/runtime/versions/1.0.3-SNAPSHOT,https://github.com/flipkart-incubator/flux
9,0,"Jun 27, 2016",29,"Oct 24, 2016",5.6 MB,60,4,27,https://github.com/flipkart-incubator/flux,com.flipkart.flux/examples,https://clojars.org/com.flipkart.flux/examples/versions/1.0.3-SNAPSHOT,https://github.com/flipkart-incubator/flux
9,0,"Jun 21, 2016",29,"Oct 24, 2016",5.6 MB,60,4,27,https://github.com/flipkart-incubator/flux,com.flipkart.flux/client,https://clojars.org/com.flipkart.flux/client/versions/1.0.3-SNAPSHOT,https://github.com/flipkart-incubator/flux
9,0,"Oct 18, 2016",29,"Oct 24, 2016",5.6 MB,60,3,27,https://github.com/flipkart-incubator/flux,com.flipkart.flux/redriver,https://clojars.org/com.flipkart.flux/redriver/versions/1.0.3-SNAPSHOT,https://github.com/flipkart-incubator/flux
9,0,"Jun 27, 2016",29,"Oct 24, 2016",5.6 MB,60,4,27,https://github.com/flipkart-incubator/flux,com.flipkart.flux/model,https://clojars.org/com.flipkart.flux/model/versions/1.0.3-SNAPSHOT,https://github.com/flipkart-incubator/flux
34,0,"Oct  5, 2015",48,"Oct  5, 2015",57.9 MB,60,1,19,http://candlepinproject.org,candlepin-api,https://clojars.org/candlepin-api/versions/0.7.7,https://github.com/candlepin/candlepin
9,0,"Jun 21, 2016",29,"Oct 24, 2016",5.6 MB,60,4,27,https://github.com/flipkart-incubator/flux,com.flipkart.flux/task,https://clojars.org/com.flipkart.flux/task/versions/1.0.3-SNAPSHOT,https://github.com/flipkart-incubator/flux
9,0,"Jul  5, 2016",29,"Oct 24, 2016",5.6 MB,60,4,27,https://github.com/flipkart-incubator/flux,com.flipkart/flux,https://clojars.org/com.flipkart/flux/versions/1.0.3-SNAPSHOT,https://github.com/flipkart-incubator/flux
2,0,"Oct  5, 2015",16,"Oct  5, 2015",165 MB,59,1,16,https://github.com/guokr/stan-cn-nlp,org.clojars.guokr/stan-cn-nlp,https://clojars.org/org.clojars.guokr/stan-cn-nlp/versions/0.1.0-SNAPSHOT,https://github.com/guokr/stan-cn-nlp
2,0,"Oct  5, 2015",13,"Oct  5, 2015",7.81 KB,58,2,9,https://github.com/myfreeweb/rxjava-http-tail,rxjava-http-tail,https://clojars.org/rxjava-http-tail/versions/0.1.2,https://github.com/myfreeweb/rxjava-http-tail
82,0,"Oct  5, 2015",2,"Oct  5, 2015",7.88 MB,54,1,9,http://gershwinlang.org/,org.gershwinlang/gershwin,https://clojars.org/org.gershwinlang/gershwin/versions/0.2.0,https://github.com/gershwin/gershwin
4,0,"Apr 25, 2016",38,"Apr 25, 2016",1.13 MB,52,2,11,http://dropwizard.github.io/dropwizard-elasticsearch/,io.dropwizard.modules/dropwizard-elasticsearch,https://clojars.org/io.dropwizard.modules/dropwizard-elasticsearch/versions/0.9.2,https://github.com/dropwizard/dropwizard-elasticsearch
1,1,"Oct  5, 2015",1,"Oct  5, 2015",2.04 MB,51,2,4,https://github.com/JulesGosnell/seqspert,seqspert,https://clojars.org/seqspert/versions/1.7.0-alpha4.1.0-SNAPSHOT,https://github.com/JulesGosnell/seqspert
4,0,"Oct  5, 2015",30,"Oct  5, 2015",373 KB,51,1,12,http://code.rapportive.com/storm-amqp-spout,com.xorlev/storm-amqp-spout,https://clojars.org/com.xorlev/storm-amqp-spout/versions/0.2.0,https://github.com/Xorlev/storm-amqp-spout
4,0,"Oct  5, 2015",30,"Oct  5, 2015",373 KB,51,1,12,http://code.rapportive.com/storm-amqp-spout,org.clojars.storm-amqp/storm-amqp-spout,https://clojars.org/org.clojars.storm-amqp/storm-amqp-spout/versions/0.2.7-SNAPSHOT,https://github.com/storm-amqp/storm-amqp-spout
1,0,"Apr 16, 2016",1,"Apr 16, 2016",2.04 MB,51,1,4,https://github.com/JulesGosnell/seqspert,quantum/seqspert,https://clojars.org/quantum/seqspert/versions/1.7.0-alpha6.1.0,https://github.com/JulesGosnell/seqspert
12,0,"Jul  5, 2016",28,"Jul  5, 2016",2.9 MB,51,2,29,http://neo4j-contrib.github.io/neo4j-jdbc/,sorpaas/neo4j-jdbc,https://clojars.org/sorpaas/neo4j-jdbc/versions/2.3-SNAPSHOT,https://github.com/neo4j-contrib/neo4j-jdbc
6,0,"Oct  5, 2015",17,"Oct  5, 2015",305 KB,48,1,10,http://cascalog.org,cascalog-contrib,https://clojars.org/cascalog-contrib/versions/1.0.0-SNAPSHOT,https://github.com/nathanmarz/cascalog-contrib
3,1,"Oct  5, 2015",16,"Oct  5, 2015",1.08 MB,47,2,2,http://kevinsawicki.github.io/java-timeago,com.github.kevinsawicki/timeago,https://clojars.org/com.github.kevinsawicki/timeago/versions/1.0.2,https://github.com/kevinsawicki/java-timeago
6,0,"Oct  5, 2015",21,"Oct  5, 2015",949 KB,47,4,6,http://clojurecassandra.info,com.clojurewerkz/cascading-cassandra,https://clojars.org/com.clojurewerkz/cascading-cassandra/versions/0.0.4-SNAPSHOT,https://github.com/ifesdjeen/cascading-cassandra
6,0,"Oct  5, 2015",21,"Oct  5, 2015",949 KB,47,8,6,http://clojurecassandra.info,cascading-cassandra,https://clojars.org/cascading-cassandra/versions/2.0.7,https://github.com/ifesdjeen/cascading-cassandra
6,0,"Oct  5, 2015",21,"Oct  5, 2015",949 KB,47,1,6,http://clojurecassandra.info,rplevy-draker/cascading-cassandra,https://clojars.org/rplevy-draker/cascading-cassandra/versions/0.0.5,https://github.com/ifesdjeen/cascading-cassandra
6,0,"Oct  5, 2015",21,"Oct  5, 2015",949 KB,47,3,6,http://clojurecassandra.info,mccraigmccraig/cascading-cassandra,https://clojars.org/mccraigmccraig/cascading-cassandra/versions/1.0.0-rc2-SNAPSHOT,https://github.com/ifesdjeen/cascading-cassandra
6,1,"Oct  5, 2015",21,"Oct  5, 2015",949 KB,47,4,6,http://clojurecassandra.info,com.ifesdjeen/cascading-cassandra,https://clojars.org/com.ifesdjeen/cascading-cassandra/versions/1.0.0-rc1,https://github.com/ifesdjeen/cascading-cassandra
6,0,"Oct  5, 2015",40,"Jun 12, 2017",4.01 MB,46,22,29,https://github.com/regunathb/Trooper,org.trpr/serviceframework-seda,https://clojars.org/org.trpr/serviceframework-seda/versions/2.0.2,https://github.com/regunathb/Trooper
6,0,"Oct  5, 2015",40,"Jun 12, 2017",4.01 MB,46,25,29,https://github.com/regunathb/Trooper,org.trpr/batch-core,https://clojars.org/org.trpr/batch-core/versions/2.0.2,https://github.com/regunathb/Trooper
6,0,"Oct  5, 2015",40,"Jun 12, 2017",4.01 MB,46,23,29,https://github.com/regunathb/Trooper,org.trpr/platform-integration,https://clojars.org/org.trpr/platform-integration/versions/2.0.2,https://github.com/regunathb/Trooper
6,0,"Oct  5, 2015",40,"Jun 12, 2017",4.01 MB,46,22,29,https://github.com/regunathb/Trooper,org.trpr/batch-model,https://clojars.org/org.trpr/batch-model/versions/2.0.2,https://github.com/regunathb/Trooper
6,0,"Oct  5, 2015",40,"Jun 12, 2017",4.01 MB,46,23,29,https://github.com/regunathb/Trooper,org.trpr/platform-core,https://clojars.org/org.trpr/platform-core/versions/2.0.2,https://github.com/regunathb/Trooper
6,0,"Oct  5, 2015",40,"Jul  5, 2016",4.01 MB,46,19,29,https://github.com/regunathb/Trooper,org.trpr/dataaccess-orm,https://clojars.org/org.trpr/dataaccess-orm/versions/2.0.0,https://github.com/regunathb/Trooper
6,0,"Oct  5, 2015",40,"Aug 31, 2016",4.01 MB,46,6,29,https://github.com/regunathb/Trooper,org.mule.transports/mule-transport-rabbitmq,https://clojars.org/org.mule.transports/mule-transport-rabbitmq/versions/2.3.0,https://github.com/regunathb/Trooper
6,0,"Oct  5, 2015",40,"Jun 12, 2017",4.01 MB,46,23,29,https://github.com/regunathb/Trooper,org.trpr/integration-rabbitmq,https://clojars.org/org.trpr/integration-rabbitmq/versions/2.0.2,https://github.com/regunathb/Trooper
6,0,"Oct  5, 2015",40,"Jun 12, 2017",4.01 MB,46,23,29,https://github.com/regunathb/Trooper,org.trpr/serviceframework-core,https://clojars.org/org.trpr/serviceframework-core/versions/2.0.2,https://github.com/regunathb/Trooper
6,0,"Oct  5, 2015",40,"Jun 12, 2017",4.01 MB,46,22,29,https://github.com/regunathb/Trooper,org.trpr/platform-task,https://clojars.org/org.trpr/platform-task/versions/2.0.2,https://github.com/regunathb/Trooper
6,0,"Oct  5, 2015",40,"Jun 12, 2017",4.01 MB,46,15,29,https://github.com/regunathb/Trooper,org.trpr/trooper,https://clojars.org/org.trpr/trooper/versions/2.0.2,https://github.com/regunathb/Trooper
6,0,"Oct  5, 2015",40,"Aug 31, 2016",4.01 MB,46,20,29,https://github.com/regunathb/Trooper,org.trpr/service-model,https://clojars.org/org.trpr/service-model/versions/2.0.0,https://github.com/regunathb/Trooper
8,0,"Jun 21, 2016",20,"Jun 21, 2016",701 KB,46,1,30,https://github.com/fusesource/stompjms,rgad/stompjms-project,https://clojars.org/rgad/stompjms-project/versions/1.20-SNAPSHOT,https://github.com/fusesource/stompjms
6,0,"Oct  5, 2015",40,"Apr 16, 2016",4.01 MB,46,14,29,https://github.com/regunathb/Trooper,org.trpr/batch-HA,https://clojars.org/org.trpr/batch-HA/versions/1.3.4,https://github.com/regunathb/Trooper
6,0,"Oct  5, 2015",40,"Jun 12, 2017",4.01 MB,46,23,29,https://github.com/regunathb/Trooper,org.trpr/runtime-core,https://clojars.org/org.trpr/runtime-core/versions/2.0.2,https://github.com/regunathb/Trooper
6,0,"Oct  5, 2015",40,"Jun 12, 2017",4.01 MB,46,22,29,https://github.com/regunathb/Trooper,org.trpr/platform-model,https://clojars.org/org.trpr/platform-model/versions/2.0.2,https://github.com/regunathb/Trooper
6,0,"Oct  5, 2015",40,"Jun 12, 2017",4.01 MB,46,22,29,https://github.com/regunathb/Trooper,org.trpr/batch-ha,https://clojars.org/org.trpr/batch-ha/versions/2.0.2,https://github.com/regunathb/Trooper
6,0,"Oct  5, 2015",40,"Jun 12, 2017",4.01 MB,46,23,29,https://github.com/regunathb/Trooper,org.trpr/dataaccess-hbase,https://clojars.org/org.trpr/dataaccess-hbase/versions/2.0.2,https://github.com/regunathb/Trooper
2,14,"Oct  5, 2015",2,"Oct  5, 2015",185 KB,45,10,10,https://github.com/shenfeng/mustache.clj,me.shenfeng/mustache,https://clojars.org/me.shenfeng/mustache/versions/0.0.8,https://github.com/shenfeng/mustache.clj
1,7,"Oct  5, 2015",2,"Oct  5, 2015",145 KB,43,1,6,https://github.com/http-kit/dbcp.clj,http-kit/dbcp,https://clojars.org/http-kit/dbcp/versions/0.1.0,https://github.com/http-kit/dbcp.clj
1,1,"Jul  4, 2018",15,"Jul  4, 2018",1.04 MB,42,3,15,https://nats.io,alexeypopov/java-nats-streaming,https://clojars.org/alexeypopov/java-nats-streaming/versions/0.5.1-SNAPSHOT,https://github.com/nats-io/java-nats-streaming
1,0,"Feb  7, 2018",59,"Feb  7, 2018",90.8 KB,43,1,22,https://github.com/forcedotcom/EMP-Connector,liftoff/emp-connector,https://clojars.org/liftoff/emp-connector/versions/0.0.1-SNAPSHOT,https://github.com/forcedotcom/EMP-Connector
2,0,"Oct  5, 2015",38,"Oct  5, 2015",204 KB,41,1,16,https://github.com/nathanmarz/trident-memcached,storm/trident-memcached,https://clojars.org/storm/trident-memcached/versions/0.0.2-wip2,https://github.com/nathanmarz/trident-memcached
2,0,"Oct  5, 2015",20,"Oct  5, 2015",99.6 KB,40,1,8,https://github.com/Xorlev/gatekeeper,com.xorlev.gatekeeper/gatekeeper,https://clojars.org/com.xorlev.gatekeeper/gatekeeper/versions/1.0.0,https://github.com/Xorlev/gatekeeper
1,0,"Oct  5, 2015",11,"Oct  5, 2015",225 KB,39,5,6,http://shenfeng.me,me.shenfeng/async-http-client,https://clojars.org/me.shenfeng/async-http-client/versions/1.1.0,https://github.com/shenfeng/async-http-client
6,61,"Oct  5, 2015",9,"Jan 18, 2018",159 KB,39,20,3,https://funcool.github.io/buddy-hashers/latest/,buddy/buddy-hashers,https://clojars.org/buddy/buddy-hashers/versions/1.3.0,https://github.com/funcool/buddy-hashers
12,3,"Oct  5, 2015",40,"Oct  5, 2015",508 KB,39,1,9,https://github.com/Cascading/maple,com.twitter/maple,https://clojars.org/com.twitter/maple/versions/0.2.8,https://github.com/Cascading/maple
1,12,"Oct  5, 2015",4,"Oct  5, 2015",439 KB,39,3,1,https://github.com/pelle/slugger,slugger,https://clojars.org/slugger/versions/1.0.1,https://github.com/pelle/slugger
12,0,"Oct  5, 2015",40,"Oct  5, 2015",508 KB,39,1,9,https://github.com/Cascading/maple,com.afp/maple,https://clojars.org/com.afp/maple/versions/0.2.3-patch,https://github.com/Cascading/maple
5,18,"Oct  5, 2015",7,"Oct  5, 2015",166 KB,38,2,3,https://github.com/alandipert/clj-swingrepl,swingrepl,https://clojars.org/swingrepl/versions/1.3.0,https://github.com/alandipert/clj-swingrepl
12,208,"Oct  5, 2015",45,"Oct  5, 2015",11 MB,37,1,24,http://aws.amazon.com/sdkforjava,com.amazonaws/aws-java-sdk,https://clojars.org/com.amazonaws/aws-java-sdk/versions/1.3.1,https://github.com/amazonwebservices/aws-sdk-for-java
2,0,"Oct  5, 2015",12,"Oct  5, 2015",35.7 MB,36,43,2,https://github.com/ruedigergad/clj-net-pcap,clj-net-pcap,https://clojars.org/clj-net-pcap/versions/1.7.0,https://github.com/ruedigergad/clj-net-pcap
8,3,"Oct  5, 2015",16,"Oct  5, 2015",1.54 MB,36,1,22,https://github.com/jruby/jruby-parser,org.jruby/jrubyparser,https://clojars.org/org.jruby/jrubyparser/versions/0.3-SNAPSHOT,https://github.com/jruby/jruby-parser
7,4,"Oct  5, 2015",1,"Oct  5, 2015",599 KB,35,2,5,https://github.com/aaronc/freactive.core,freactive.core,https://clojars.org/freactive.core/versions/0.2.0-alpha1,https://github.com/aaronc/freactive.core
1,0,"Oct  5, 2015",14,"Oct  5, 2015",93.8 KB,34,2,3,https://github.com/sorenmacbeth/storm-redis-pubsub,storm-redis-pubsub,https://clojars.org/storm-redis-pubsub/versions/0.0.2-SNAPSHOT,https://github.com/sorenmacbeth/storm-redis-pubsub
13,0,"Oct  5, 2015",16,"Jul  5, 2016",3.47 MB,33,52,32,https://github.com/Flipkart/phantom,com.flipkart.phantom/dashboard,https://clojars.org/com.flipkart.phantom/dashboard/versions/2.0.1,https://github.com/Flipkart/phantom
13,0,"Oct  5, 2015",16,"Jun 12, 2017",3.47 MB,33,64,32,https://github.com/Flipkart/phantom,com.flipkart.phantom/runtime,https://clojars.org/com.flipkart.phantom/runtime/versions/3.4.0,https://github.com/Flipkart/phantom
13,0,"Oct  5, 2015",16,"Jul 10, 2016",3.47 MB,33,52,32,https://github.com/Flipkart/phantom,com.flipkart.phantom/runtime-oio-uds,https://clojars.org/com.flipkart.phantom/runtime-oio-uds/versions/2.0.1,https://github.com/Flipkart/phantom
13,0,"Oct  5, 2015",16,"Jun 12, 2017",3.47 MB,33,64,32,https://github.com/Flipkart/phantom,com.flipkart.phantom/task-http,https://clojars.org/com.flipkart.phantom/task-http/versions/3.4.0,https://github.com/Flipkart/phantom
13,0,"Oct  5, 2015",16,"Jun 12, 2017",3.47 MB,33,64,32,https://github.com/Flipkart/phantom,com.flipkart.phantom/channel-handler-http,https://clojars.org/com.flipkart.phantom/channel-handler-http/versions/3.4.0,https://github.com/Flipkart/phantom
13,0,"Oct  5, 2015",16,"Jun 12, 2017",3.47 MB,33,64,32,https://github.com/Flipkart/phantom,com.flipkart.phantom/task-thrift,https://clojars.org/com.flipkart.phantom/task-thrift/versions/3.4.0,https://github.com/Flipkart/phantom
13,0,"Oct  5, 2015",16,"Jun 12, 2017",3.47 MB,33,64,32,https://github.com/Flipkart/phantom,com.flipkart/phantom,https://clojars.org/com.flipkart/phantom/versions/3.4.0,https://github.com/Flipkart/phantom
13,0,"Oct  5, 2015",16,"Jun 12, 2017",3.47 MB,33,64,32,https://github.com/Flipkart/phantom,com.flipkart.phantom/task,https://clojars.org/com.flipkart.phantom/task/versions/3.4.0,https://github.com/Flipkart/phantom
13,0,"Oct  5, 2015",16,"Jun 12, 2017",3.47 MB,33,64,32,https://github.com/Flipkart/phantom,com.flipkart.phantom/runtime-netty-uds,https://clojars.org/com.flipkart.phantom/runtime-netty-uds/versions/3.4.0,https://github.com/Flipkart/phantom
